Date;Symbol;Open;High;Low;Close;Volume
20.11.2017 11:00;ETHUSD;358.66;359.03;357.21;359;456.4382283
20.11.2017 11:00;BTCUSD;8038.15;8064;8029.93;8050.28;47.46855779
20.11.2017 12:00;ETHUSD;359;359.79;355.86;358.63;248.7601086
20.11.2017 12:00;BTCUSD;8050.28;8144;8050.28;8130.78;253.8614963
20.11.2017 13:00;ETHUSD;358.63;359.28;357.2;359.2;952.0145941
20.11.2017 13:00;BTCUSD;8130.78;8172.42;8130;8147.56;254.811819
20.11.2017 14:00;ETHUSD;359.2;363.6;359.2;363.59;1555.088196
20.11.2017 14:00;BTCUSD;8147.56;8264.27;8147.55;8259.52;496.6341255
20.11.2017 15:00;ETHUSD;363.59;363.59;361.74;363;1656.486529
20.11.2017 15:00;BTCUSD;8259.52;8259.52;8189;8200.01;399.8980343
20.11.2017 16:00;ETHUSD;363;365.66;362.88;365.36;3793.86027
20.11.2017 16:00;BTCUSD;8200.01;8300.01;8200.01;8244.83;930.4039835
20.11.2017 17:00;ETHUSD;365.36;365.79;364;364.35;1497.288623
20.11.2017 17:00;BTCUSD;8244.83;8300.04;8244.83;8255.01;594.1313178
20.11.2017 18:00;ETHUSD;364.35;366;364;365.49;1390.225589
20.11.2017 18:00;BTCUSD;8255.01;8276.01;8155.1;8205.13;570.0016699
20.11.2017 19:00;ETHUSD;365.49;367;365.31;365.76;1141.671149
20.11.2017 19:00;BTCUSD;8205.13;8246;8205.13;8208.78;229.5512106
20.11.2017 20:00;ETHUSD;365.76;368.98;365.62;368.32;1329.545255
20.11.2017 20:00;BTCUSD;8208.78;8245;8176.75;8244.88;324.811313
20.11.2017 21:00;ETHUSD;368.32;371.84;368;371.84;2412.810461
20.11.2017 21:00;BTCUSD;8244.88;8262.42;8207.32;8258.87;363.1218053
20.11.2017 22:00;ETHUSD;371.84;373;370;372.01;3541.024393
20.11.2017 22:00;BTCUSD;8258.87;8291.5;8246.01;8284.07;236.131082
20.11.2017 23:00;ETHUSD;372.01;373.1;368.12;368.24;9181.819912
20.11.2017 23:00;BTCUSD;8284.07;8314.95;8246.01;8246.01;521.0348014
21.11.2017 00:00;ETHUSD;368.24;370.94;368.01;370.08;1800.339116
21.11.2017 00:00;BTCUSD;8246.01;8279.99;8231.55;8259.34;273.6696966
21.11.2017 01:00;ETHUSD;370.08;371.11;369.5;369.96;2115.768329
21.11.2017 01:00;BTCUSD;8259.34;8281.55;8250;8253.44;169.3777063
21.11.2017 02:00;ETHUSD;369.96;373.6;368.25;368.41;1777.45672
21.11.2017 02:00;BTCUSD;8253.44;8258.98;8052.01;8106.53;481.2520328
21.11.2017 03:00;ETHUSD;368.41;368.71;351.33;354.75;9607.217523
21.11.2017 03:00;BTCUSD;8106.53;8118.66;7790;7909.17;1610.747835
21.11.2017 04:00;ETHUSD;354.75;359;350.36;351.12;9492.824558
21.11.2017 04:00;BTCUSD;7909.17;8019.83;7818.65;7870.26;933.294488
21.11.2017 05:00;ETHUSD;351.12;361.22;350;360.98;7670.459523
21.11.2017 05:00;BTCUSD;7870.26;8111.4;7859.32;8078.01;471.705354
21.11.2017 06:00;ETHUSD;360.98;362.05;356.84;357.29;1334.695421
21.11.2017 06:00;BTCUSD;8078.01;8145.29;8063.96;8063.96;139.1301639
21.11.2017 07:00;ETHUSD;357.29;363;357;362.14;1853.393264
21.11.2017 07:00;BTCUSD;8063.96;8170;8049.94;8143.69;80.54080258
21.11.2017 08:00;ETHUSD;362.14;366;361.85;364.77;831.2687773
21.11.2017 08:00;BTCUSD;8143.69;8215;8143.69;8187.23;150.7465185
21.11.2017 09:00;ETHUSD;364.77;364.77;360.39;363.35;998.8462164
21.11.2017 09:00;BTCUSD;8187.23;8205;8168.37;8204.96;42.00840434
21.11.2017 10:00;ETHUSD;363.35;365.75;363.35;364.99;868.4283086
21.11.2017 10:00;BTCUSD;8204.96;8205;8173.81;8186;31.94428994
21.11.2017 11:00;ETHUSD;364.99;368.23;364.9;368.23;1019.722765
21.11.2017 11:00;BTCUSD;8186;8220;8183.18;8189.23;93.45247019
21.11.2017 12:00;ETHUSD;368.23;369.83;366.07;366.23;692.5334366
21.11.2017 12:00;BTCUSD;8189.23;8251.13;8189.23;8208.91;139.16625
21.11.2017 13:00;ETHUSD;366.23;369.61;365.51;368.24;777.0446942
21.11.2017 13:00;BTCUSD;8208.91;8258.58;8195.59;8216.55;289.5185961
21.11.2017 14:00;ETHUSD;368.24;370.22;367.51;370.22;1864.336479
21.11.2017 14:00;BTCUSD;8216.55;8345;8215.48;8338.62;346.7077206
21.11.2017 15:00;ETHUSD;370.22;375;368.93;370.55;4350.172522
21.11.2017 15:00;BTCUSD;8338.62;8360.01;8304.87;8345.64;243.4460801
21.11.2017 16:00;ETHUSD;370.55;370.56;364;366.47;1725.08224
21.11.2017 16:00;BTCUSD;8345.64;8347.1;8244.02;8268.49;296.6709458
21.11.2017 17:00;ETHUSD;366.47;372.01;366.2;372;9248.508153
21.11.2017 17:00;BTCUSD;8268.49;8321.86;8268.49;8298.87;300.0749832
21.11.2017 18:00;ETHUSD;372;372.01;368.13;368.67;4224.528153
21.11.2017 18:00;BTCUSD;8298.87;8319.83;8230.55;8257.71;272.4698216
21.11.2017 19:00;ETHUSD;368.67;372.25;361.6;364.25;3618.247312
21.11.2017 19:00;BTCUSD;8257.71;8285.46;8039.98;8132;822.1152333
21.11.2017 20:00;ETHUSD;364.25;370;363.17;365.78;1518.093146
21.11.2017 20:00;BTCUSD;8132;8219.24;8100;8219.24;307.4408977
21.11.2017 21:00;ETHUSD;365.78;368.42;364.78;365.51;1405.904325
21.11.2017 21:00;BTCUSD;8219.24;8244.67;8125;8160.01;303.0376487
21.11.2017 22:00;ETHUSD;365.51;365.51;358.68;358.68;4211.253542
21.11.2017 22:00;BTCUSD;8160.01;8160.01;8000;8005;464.6081946
21.11.2017 23:00;ETHUSD;358.68;363.49;358.63;361;2097.998003
21.11.2017 23:00;BTCUSD;8005;8138.05;8005;8120.36;308.5099833
22.11.2017 00:00;ETHUSD;361;363.95;361;363.4;255.413243
22.11.2017 00:00;BTCUSD;8120.36;8194.07;8110.9;8157.27;173.5887062
22.11.2017 01:00;ETHUSD;363.4;363.41;361.51;362.17;496.7199669
22.11.2017 01:00;BTCUSD;8157.27;8195.77;8100;8188.93;190.4060968
22.11.2017 02:00;ETHUSD;362.17;362.49;360.93;361.92;1626.15958
22.11.2017 02:00;BTCUSD;8188.93;8196.56;8130.01;8189.8;113.7700785
22.11.2017 03:00;ETHUSD;361.92;364.96;361.49;364.46;1083.680048
22.11.2017 03:00;BTCUSD;8189.8;8200;8150;8178;53.56197143
22.11.2017 04:00;ETHUSD;364.46;364.85;363.01;364.15;1670.623494
22.11.2017 04:00;BTCUSD;8178;8195.05;8109.05;8177.54;187.6351201
22.11.2017 05:00;ETHUSD;364.15;365.37;364.14;365.16;1124.236721
22.11.2017 05:00;BTCUSD;8177.54;8182.1;8147.15;8160.45;91.83991055
22.11.2017 06:00;ETHUSD;365.16;365.98;365.06;365.86;509.1442263
22.11.2017 06:00;BTCUSD;8160.45;8208.92;8147.16;8193.06;124.4606135
22.11.2017 07:00;ETHUSD;365.86;367.54;365.71;367.44;357.34941
22.11.2017 07:00;BTCUSD;8193.06;8250.35;8193.05;8250.24;83.56600605
22.11.2017 08:00;ETHUSD;367.44;367.99;365.93;367.99;441.8548261
22.11.2017 08:00;BTCUSD;8250.24;8290;8250;8285;46.05418353
22.11.2017 09:00;ETHUSD;367.99;368.88;366.67;366.68;420.9006504
22.11.2017 09:00;BTCUSD;8285;8298;8250;8258.46;25.12774685
22.11.2017 10:00;ETHUSD;366.68;367.37;366.24;367.06;138.3178049
22.11.2017 10:00;BTCUSD;8258.46;8300;8258.45;8299.5;51.51690902
22.11.2017 11:00;ETHUSD;367.06;367.4;365.92;366.47;343.5965708
22.11.2017 11:00;BTCUSD;8299.5;8304.98;8258.44;8270.91;70.32435871
22.11.2017 12:00;ETHUSD;366.47;366.87;364.14;366.3;829.4690511
22.11.2017 12:00;BTCUSD;8270.91;8276.36;8234;8234;121.3308826
22.11.2017 13:00;ETHUSD;366.3;366.58;363;363.83;541.1433228
22.11.2017 13:00;BTCUSD;8234;8255.53;8175;8188.91;171.9821247
22.11.2017 14:00;ETHUSD;363.83;364.84;360.87;364.74;1208.57201
22.11.2017 14:00;BTCUSD;8188.91;8260.32;8136.01;8239.99;220.7620979
22.11.2017 15:00;ETHUSD;364.74;366.2;363.51;365.76;1122.729904
22.11.2017 15:00;BTCUSD;8239.99;8265.84;8199.9;8229.69;168.036382
22.11.2017 16:00;ETHUSD;365.76;366.19;361;364.99;4979.596772
22.11.2017 16:00;BTCUSD;8229.69;8245.84;8172.67;8218;250.8664675
22.11.2017 17:00;ETHUSD;364.99;366.23;364.99;365.88;747.9030562
22.11.2017 17:00;BTCUSD;8218;8227.7;8140.01;8155.06;160.8286889
22.11.2017 18:00;ETHUSD;365.88;367.79;365.3;367.67;1294.836128
22.11.2017 18:00;BTCUSD;8155.06;8158;8106.99;8150.06;142.7919843
22.11.2017 19:00;ETHUSD;367.67;369.51;367.1;367.56;1126.287525
22.11.2017 19:00;BTCUSD;8150.06;8192.01;8147.7;8192.01;109.7614921
22.11.2017 20:00;ETHUSD;367.56;369.72;366.81;369.38;1456.405145
22.11.2017 20:00;BTCUSD;8192.01;8210;8185.03;8202.46;230.9324494
22.11.2017 21:00;ETHUSD;369.38;371.59;369;371.56;2324.676893
22.11.2017 21:00;BTCUSD;8202.46;8207.23;8175.64;8207.23;118.1659358
22.11.2017 22:00;ETHUSD;371.56;379.41;371.56;378.41;6984.453233
22.11.2017 22:00;BTCUSD;8207.23;8280;8207.23;8270;303.2355686
22.11.2017 23:00;ETHUSD;378.41;381.31;377;381;3141.2125
22.11.2017 23:00;BTCUSD;8270;8279.95;8208.83;8240.82;97.58736636
23.11.2017 00:00;ETHUSD;381;384.32;376.81;380.93;4460.274984
23.11.2017 00:00;BTCUSD;8240.82;8279.45;8220;8225.71;189.2489754
23.11.2017 01:00;ETHUSD;380.93;381.43;375.37;376;2063.787059
23.11.2017 01:00;BTCUSD;8225.71;8257.26;8194.99;8194.99;135.1327525
23.11.2017 02:00;ETHUSD;376;381.17;375.16;380.66;871.8911379
23.11.2017 02:00;BTCUSD;8194.99;8252.32;8194.99;8240.02;82.05142814
23.11.2017 03:00;ETHUSD;380.66;380.66;377.49;378.76;463.684747
23.11.2017 03:00;BTCUSD;8240.02;8240.02;8187.52;8216.69;69.94420785
23.11.2017 04:00;ETHUSD;378.76;380.79;378.49;380.45;491.1925839
23.11.2017 04:00;BTCUSD;8216.69;8226.36;8197;8218.09;72.2126246
23.11.2017 05:00;ETHUSD;380.45;383.72;380.4;383.11;891.2761003
23.11.2017 05:00;BTCUSD;8218.09;8264.47;8218.09;8253.5;104.9412747
23.11.2017 06:00;ETHUSD;383.11;383.11;381.42;381.99;295.232925
23.11.2017 06:00;BTCUSD;8253.5;8272.99;8235.53;8254.96;50.48728504
23.11.2017 07:00;ETHUSD;381.99;382.67;380.06;380.06;910.1166094
23.11.2017 07:00;BTCUSD;8254.96;8259.45;8140;8149.05;178.1804009
23.11.2017 08:00;ETHUSD;380.06;386.88;378;386.88;2707.900426
23.11.2017 08:00;BTCUSD;8149.05;8204.39;8105;8169.68;243.0627397
23.11.2017 09:00;ETHUSD;386.88;392.24;386.88;392.21;5903.936889
23.11.2017 09:00;BTCUSD;8169.68;8192.8;8140.7;8176.61;217.4066532
23.11.2017 10:00;ETHUSD;392.21;401;392.2;395.44;6783.093311
23.11.2017 10:00;BTCUSD;8176.61;8182.83;8086.22;8124.33;217.4086372
23.11.2017 11:00;ETHUSD;395.44;399.49;395.4;399.3;1132.644406
23.11.2017 11:00;BTCUSD;8124.33;8150;8100;8149.95;110.0894939
23.11.2017 12:00;ETHUSD;399.3;399.3;393.2;393.3;1518.42824
23.11.2017 12:00;BTCUSD;8149.95;8181.54;8133.67;8176.03;38.9433636
23.11.2017 13:00;ETHUSD;393.3;396.33;393.2;396.33;1538.48645
23.11.2017 13:00;BTCUSD;8176.03;8235;8175.01;8201.55;95.9064071
23.11.2017 14:00;ETHUSD;396.33;415;396.33;409.64;9374.068161
23.11.2017 14:00;BTCUSD;8201.55;8206.81;8171.01;8187.8;204.0300378
23.11.2017 15:00;ETHUSD;409.64;417.1;405.32;413;11306.88321
23.11.2017 15:00;BTCUSD;8187.8;8206.58;8180;8180.02;180.9420018
23.11.2017 16:00;ETHUSD;413;413;407;412.97;3133.530017
23.11.2017 16:00;BTCUSD;8180.02;8185.02;8155.91;8169.22;113.6516723
23.11.2017 17:00;ETHUSD;412.97;428.07;412.97;423.2;16023.23586
23.11.2017 17:00;BTCUSD;8169.22;8176.87;8134;8172.55;427.602043
23.11.2017 18:00;ETHUSD;423.2;424.11;420.01;422.46;2032.495303
23.11.2017 18:00;BTCUSD;8172.55;8172.55;8140;8142.87;89.35735599
23.11.2017 19:00;ETHUSD;422.46;422.46;414.5;419.17;2506.716815
23.11.2017 19:00;BTCUSD;8142.87;8171.53;8142.87;8152.56;73.62186103
23.11.2017 20:00;ETHUSD;419.17;420.8;417;420.75;1524.829283
23.11.2017 20:00;BTCUSD;8152.56;8188.02;8140;8184.06;56.12822622
23.11.2017 21:00;ETHUSD;420.75;420.77;415.89;417.29;1573.223562
23.11.2017 21:00;BTCUSD;8184.06;8188.06;8161;8172;49.83148807
23.11.2017 22:00;ETHUSD;417.29;425.01;417.29;423.76;2148.32742
23.11.2017 22:00;BTCUSD;8172;8175;8125.01;8131.12;73.63222648
23.11.2017 23:00;ETHUSD;423.76;424.42;406.37;406.68;3096.679356
23.11.2017 23:00;BTCUSD;8131.12;8131.12;8009.88;8009.88;383.5080984
24.11.2017 00:00;ETHUSD;406.68;415;405.39;406.59;2113.699966
24.11.2017 00:00;BTCUSD;8009.88;8088.62;8000;8007.62;132.6691807
24.11.2017 01:00;ETHUSD;406.59;408;400.08;405.99;3748.90739
24.11.2017 01:00;BTCUSD;8007.62;8007.73;7900;7955.93;424.1034354
24.11.2017 02:00;ETHUSD;405.99;412.4;405.4;412.05;1929.160182
24.11.2017 02:00;BTCUSD;7955.93;8090.08;7951;8077.43;239.088954
24.11.2017 03:00;ETHUSD;412.05;415;410;411.06;863.656729
24.11.2017 03:00;BTCUSD;8077.43;8139.99;8069.36;8096.56;108.6008545
24.11.2017 04:00;ETHUSD;411.06;411.6;406.16;410.5;1038.210939
24.11.2017 04:00;BTCUSD;8096.56;8104.6;8025.01;8104.56;127.5825805
24.11.2017 05:00;ETHUSD;410.5;415.06;410;415.05;208.9073222
24.11.2017 05:00;BTCUSD;8104.56;8125.8;8062.42;8119.86;90.2901379
24.11.2017 06:00;ETHUSD;415.05;416.09;407.88;407.92;1255.855646
24.11.2017 06:00;BTCUSD;8119.86;8183.95;8117.92;8180.67;107.2704886
24.11.2017 07:00;ETHUSD;407.92;410.81;407.21;408;1191.308
24.11.2017 07:00;BTCUSD;8180.67;8259.99;8143.01;8257.99;226.7241883
24.11.2017 08:00;ETHUSD;408;408;401.8;403.55;1528.067359
24.11.2017 08:00;BTCUSD;8257.99;8340.02;8222.31;8254.29;314.7143512
24.11.2017 09:00;ETHUSD;403.55;410.07;400.2;409.93;2006.539452
24.11.2017 09:00;BTCUSD;8254.29;8254.29;8103.81;8223.5;170.9450289
24.11.2017 10:00;ETHUSD;409.93;419.88;408.56;416.26;5471.195129
24.11.2017 10:00;BTCUSD;8223.5;8223.5;8158.4;8188.28;173.6068066
24.11.2017 11:00;ETHUSD;416.26;419.6;415.99;417.95;2278.160826
24.11.2017 11:00;BTCUSD;8188.28;8276.92;8183.15;8253.02;69.71075573
24.11.2017 12:00;ETHUSD;417.95;434;417.31;433.73;6004.708424
24.11.2017 12:00;BTCUSD;8253.02;8280.34;8195.29;8195.51;132.1481887
24.11.2017 13:00;ETHUSD;433.73;444;432;440.63;6299.737676
24.11.2017 13:00;BTCUSD;8195.51;8220.01;8181.01;8206.96;137.4102581
24.11.2017 14:00;ETHUSD;440.63;441;432.49;438.02;1479.06995
24.11.2017 14:00;BTCUSD;8206.96;8222.7;8164.22;8187.6;71.68677188
24.11.2017 15:00;ETHUSD;438.02;459;438;456.1;7533.734865
24.11.2017 15:00;BTCUSD;8187.6;8219.54;8169.61;8194.73;162.7963963
24.11.2017 16:00;ETHUSD;456.1;456.1;450.03;454.3;2904.635898
24.11.2017 16:00;BTCUSD;8194.73;8194.9;8159.05;8192.78;54.99680316
24.11.2017 17:00;ETHUSD;454.3;466.11;454.3;456.45;6411.625555
24.11.2017 17:00;BTCUSD;8192.78;8234.92;8172.48;8232.83;173.9700969
24.11.2017 18:00;ETHUSD;456.45;461.45;445.51;449.37;3655.914432
24.11.2017 18:00;BTCUSD;8232.83;8283.21;8219.01;8258.29;128.8025644
24.11.2017 19:00;ETHUSD;449.37;462.48;449.37;457.62;2724.434262
24.11.2017 19:00;BTCUSD;8258.29;8314.96;8201.68;8232.28;298.2369425
24.11.2017 20:00;ETHUSD;457.62;465;454.02;462.98;3080.394719
24.11.2017 20:00;BTCUSD;8232.28;8262.57;8186.33;8229.67;172.7316712
24.11.2017 21:00;ETHUSD;462.98;463.95;456.485;459.3;4979.196697
24.11.2017 21:00;BTCUSD;8229.67;8318.72;8215.01;8270.21;480.2962353
24.11.2017 22:00;ETHUSD;459.3;462.26;457.54;461.87;1711.607847
24.11.2017 22:00;BTCUSD;8270.21;8270.22;8250.01;8258.99;111.5383711
24.11.2017 23:00;ETHUSD;461.87;479.99;461.87;470.52;21654.48871
24.11.2017 23:00;BTCUSD;8258.99;8265;8183.25;8209.88;659.3245174
25.11.2017 00:00;ETHUSD;470.52;476.47;470.1;475.24;3436.786347
25.11.2017 00:00;BTCUSD;8209.88;8225.52;8153.21;8199.19;276.3007185
25.11.2017 01:00;ETHUSD;475.24;484.6;472.25;473.93;13060.41358
25.11.2017 01:00;BTCUSD;8199.19;8218.28;8152.01;8192.08;320.6527134
25.11.2017 02:00;ETHUSD;473.93;474.26;456;471.17;7012.809726
25.11.2017 02:00;BTCUSD;8192.08;8230;8170.01;8205.18;238.7189447
25.11.2017 03:00;ETHUSD;471.17;474.41;460;460.02;1528.380356
25.11.2017 03:00;BTCUSD;8205.18;8230;8193.8;8214.57;86.95827317
25.11.2017 04:00;ETHUSD;460.02;468;460;465.54;1815.88574
25.11.2017 04:00;BTCUSD;8214.57;8250;8214.44;8249.66;188.4152354
25.11.2017 05:00;ETHUSD;465.54;475;464.03;465.02;1629.191756
25.11.2017 05:00;BTCUSD;8249.66;8250;8222.25;8230.34;52.92662954
25.11.2017 06:00;ETHUSD;465.02;470.25;465.02;470.25;1353.038902
25.11.2017 06:00;BTCUSD;8230.34;8243.11;8215;8232.71;75.68521965
25.11.2017 07:00;ETHUSD;470.25;472.01;462.49;467.54;1241.161923
25.11.2017 07:00;BTCUSD;8232.71;8319;8227.75;8318.81;96.57231417
25.11.2017 08:00;ETHUSD;467.54;468.78;458.44;462.41;2823.006019
25.11.2017 08:00;BTCUSD;8318.81;8442;8308.16;8399.63;419.6540742
25.11.2017 09:00;ETHUSD;462.41;466.72;457;458.04;1307.956641
25.11.2017 09:00;BTCUSD;8399.63;8490;8382.58;8446.18;201.3692458
25.11.2017 10:00;ETHUSD;458.04;464.71;457.82;459.97;489.3992134
25.11.2017 10:00;BTCUSD;8446.18;8488.78;8441.96;8455.36;51.90394244
25.11.2017 11:00;ETHUSD;459.97;467.8;459.97;467.49;637.3807098
25.11.2017 11:00;BTCUSD;8455.36;8485.13;8407.53;8463.6;110.6901531
25.11.2017 12:00;ETHUSD;467.49;468;463.22;463.99;853.8100777
25.11.2017 12:00;BTCUSD;8463.6;8648.96;8463.6;8638.91;429.946161
25.11.2017 13:00;ETHUSD;463.99;475.45;457.45;475.23;2188.369238
25.11.2017 13:00;BTCUSD;8638.91;8670;8577.02;8640.5;244.2068626
25.11.2017 14:00;ETHUSD;475.23;476.49;470;473.71;1827.255734
25.11.2017 14:00;BTCUSD;8640.5;8643;8576.3;8585.2;305.8902899
25.11.2017 15:00;ETHUSD;473.71;476.5;471.97;474.89;1496.352311
25.11.2017 15:00;BTCUSD;8585.2;8670.41;8541.54;8640.01;344.4572424
25.11.2017 16:00;ETHUSD;474.89;476.74;470;473.04;2584.547605
25.11.2017 16:00;BTCUSD;8640.01;8738.86;8612.81;8719.13;323.0165465
25.11.2017 17:00;ETHUSD;473.04;474.7;466.36;468.08;1619.334647
25.11.2017 17:00;BTCUSD;8719.13;8725.08;8658.37;8723.75;250.6117546
25.11.2017 18:00;ETHUSD;468.08;469.94;464.76;467.8;2315.919168
25.11.2017 18:00;BTCUSD;8723.75;8728.38;8637.01;8669.07;247.0300004
25.11.2017 19:00;ETHUSD;467.8;470;465.52;469.58;555.6699859
25.11.2017 19:00;BTCUSD;8669.07;8692.26;8650.01;8676.38;249.8673993
25.11.2017 20:00;ETHUSD;469.58;471;468.43;470.48;461.0938483
25.11.2017 20:00;BTCUSD;8676.38;8721.96;8674.92;8715.96;94.36154312
25.11.2017 21:00;ETHUSD;470.48;471;470.41;471;363.1454136
25.11.2017 21:00;BTCUSD;8715.96;8722.11;8700.01;8722.03;64.44272051
25.11.2017 22:00;ETHUSD;471;471;469.7;469.7;1528.978534
25.11.2017 22:00;BTCUSD;8722.03;8752;8700;8717.03;235.2165344
25.11.2017 23:00;ETHUSD;469.7;469.93;463.87;465.51;1325.611237
25.11.2017 23:00;BTCUSD;8717.03;8788.5;8692.02;8779.62;178.1621308
26.11.2017 00:00;ETHUSD;465.51;465.52;450;450.04;5009.52823
26.11.2017 00:00;BTCUSD;8779.62;8864.75;8770;8848.98;580.0335615
26.11.2017 01:00;ETHUSD;450.04;465;450.04;461.93;4655.682142
26.11.2017 01:00;BTCUSD;8848.98;8900;8732.66;8854.88;865.3620236
26.11.2017 02:00;ETHUSD;461.93;467;459.5;459.52;902.8557929
26.11.2017 02:00;BTCUSD;8854.88;8925;8789.99;8799.99;329.8341978
26.11.2017 03:00;ETHUSD;459.52;463.17;458;458.72;3182.436263
26.11.2017 03:00;BTCUSD;8799.99;8878;8794.7;8872;150.8221727
26.11.2017 04:00;ETHUSD;458.72;459.99;454;454.2;941.6676086
26.11.2017 04:00;BTCUSD;8872;8959;8854.78;8924.29;266.0599661
26.11.2017 05:00;ETHUSD;454.2;459.89;453;456.24;1400.649487
26.11.2017 05:00;BTCUSD;8924.29;8966.82;8871.44;8935.51;186.1668532
26.11.2017 06:00;ETHUSD;456.24;456.75;450;450.73;1958.94905
26.11.2017 06:00;BTCUSD;8935.51;9029;8924.01;9013;453.1754108
26.11.2017 07:00;ETHUSD;450.73;458.97;450.56;456.8;1501.723421
26.11.2017 07:00;BTCUSD;9013;9050;8910;8943.93;328.5322898
26.11.2017 08:00;ETHUSD;456.8;459.27;454.87;458.3;496.5319758
26.11.2017 08:00;BTCUSD;8943.93;9012.06;8848.01;8848.01;177.0465634
26.11.2017 09:00;ETHUSD;458.3;461.93;457.16;457.22;308.7154837
26.11.2017 09:00;BTCUSD;8848.01;8939.41;8848;8888.28;222.5711185
26.11.2017 10:00;ETHUSD;457.22;459.31;454.56;459.01;306.1514278
26.11.2017 10:00;BTCUSD;8888.28;8920;8811.1;8920;285.4331624
26.11.2017 11:00;ETHUSD;459.01;462.66;458.06;460.39;301.7691932
26.11.2017 11:00;BTCUSD;8920;8964;8909.2;8942.01;136.637251
26.11.2017 12:00;ETHUSD;460.39;461.99;459.09;460.24;81.74942521
26.11.2017 12:00;BTCUSD;8942.01;8968.34;8892;8936.19;347.4886844
26.11.2017 13:00;ETHUSD;460.24;462.69;458.51;459.45;943.8808708
26.11.2017 13:00;BTCUSD;8936.19;8995.48;8933.72;8959.96;132.0842981
26.11.2017 14:00;ETHUSD;459.45;459.96;456.58;458.13;827.6210717
26.11.2017 14:00;BTCUSD;8959.96;8978.73;8925.67;8956.08;386.6091147
26.11.2017 15:00;ETHUSD;458.13;459.99;454.25;455.35;1326.603617
26.11.2017 15:00;BTCUSD;8956.08;9092.23;8939.99;9074.86;428.9296861
26.11.2017 16:00;ETHUSD;455.35;457.19;450.51;451.5;2458.531846
26.11.2017 16:00;BTCUSD;9074.86;9300.02;9074.86;9300.02;483.7878456
26.11.2017 17:00;ETHUSD;451.5;460.93;450.61;458.41;3304.021946
26.11.2017 17:00;BTCUSD;9300.02;9393.73;9241.99;9284.22;525.1284626
26.11.2017 18:00;ETHUSD;458.41;458.85;451.21;452.67;1775.336312
26.11.2017 18:00;BTCUSD;9284.22;9475;9284.22;9460.01;365.281867
26.11.2017 19:00;ETHUSD;452.67;460;451.65;457.92;1457.278906
26.11.2017 19:00;BTCUSD;9460.01;9474.84;9120;9277.68;872.3262748
26.11.2017 20:00;ETHUSD;457.92;461.12;456.57;461.12;565.4443595
26.11.2017 20:00;BTCUSD;9277.68;9412.87;9244.23;9312.91;234.9343161
26.11.2017 21:00;ETHUSD;461.12;466.66;461.12;466.01;2145.975392
26.11.2017 21:00;BTCUSD;9312.91;9349.99;9163.83;9343.11;319.4695093
26.11.2017 22:00;ETHUSD;466.01;471.84;465.76;468.17;1943.955556
26.11.2017 22:00;BTCUSD;9343.11;9390.49;9250.51;9326.64;241.8801816
26.11.2017 23:00;ETHUSD;468.17;470.78;468.08;469.8;826.7632317
26.11.2017 23:00;BTCUSD;9326.64;9348.61;9265.9;9306.21;213.3676482
27.11.2017 00:00;ETHUSD;469.8;471.5;467.53;467.76;1020.641574
27.11.2017 00:00;BTCUSD;9306.21;9633.82;9306;9568.41;438.0474574
27.11.2017 01:00;ETHUSD;467.76;475;466.35;474.6;1919.824932
27.11.2017 01:00;BTCUSD;9568.41;9721.79;9539.5;9661.37;541.1984409
27.11.2017 02:00;ETHUSD;474.6;474.67;465.99;470.01;1648.671122
27.11.2017 02:00;BTCUSD;9661.37;9721;9450;9590.01;506.9024112
27.11.2017 03:00;ETHUSD;470.01;473;470;470.27;1731.832491
27.11.2017 03:00;BTCUSD;9590.01;9655.45;9563;9591.76;331.6899219
27.11.2017 04:00;ETHUSD;470.27;487;470.27;483.68;3764.969915
27.11.2017 04:00;BTCUSD;9591.76;9725;9591.59;9689;260.917034
27.11.2017 05:00;ETHUSD;483.68;485;479.2;485;1472.967877
27.11.2017 05:00;BTCUSD;9689;9689;9562.18;9648.01;170.388432
27.11.2017 06:00;ETHUSD;485;489;483.03;489;3142.192872
27.11.2017 06:00;BTCUSD;9648.01;9735.93;9633;9658.25;189.7270916
27.11.2017 07:00;ETHUSD;489;489;484.2;486;582.2445729
27.11.2017 07:00;BTCUSD;9658.25;9683;9635.04;9674.5;122.2201489
27.11.2017 08:00;ETHUSD;486;486.4;482.86;484.5;846.8518397
27.11.2017 08:00;BTCUSD;9674.5;9722.22;9638.92;9722.21;212.8228528
27.11.2017 09:00;ETHUSD;484.5;484.5;460.1;466;4699.369407
27.11.2017 09:00;BTCUSD;9722.21;9722.21;9300;9435;744.2281096
27.11.2017 10:00;ETHUSD;466;471.57;465.53;469.48;690.6260414
27.11.2017 10:00;BTCUSD;9435;9583.24;9395.33;9583.24;169.2984751
27.11.2017 11:00;ETHUSD;469.48;479.94;469.48;477.94;1225.79212
27.11.2017 11:00;BTCUSD;9583.24;9642.24;9521;9619.28;49.99613927
27.11.2017 12:00;ETHUSD;477.94;479.97;470.88;475.1;1596.776294
27.11.2017 12:00;BTCUSD;9619.28;9664.43;9599.51;9608.8;142.8517265
27.11.2017 13:00;ETHUSD;475.1;477.98;473.89;477;754.3367315
27.11.2017 13:00;BTCUSD;9608.8;9648.68;9567.36;9637;132.5617246
27.11.2017 14:00;ETHUSD;477;482;475.99;479.06;3073.430683
